      605.33250      0.28598008E-011
      605.51250      0.31596629E-011
      605.69250      0.34902701E-011
      605.87250      0.38547002E-011
      606.05250      0.42563319E-011
      606.23250      0.46988727E-011
      606.41250      0.51863899E-011
      606.59250      0.57233454E-011
      606.77250      0.63146320E-011
      606.95250      0.69656147E-011
      607.13250      0.76821741E-011
      607.31250      0.84707556E-011
      607.49250      0.93384212E-011
      607.67250      0.10292908E-010
      607.85250      0.11342688E-010
      608.03250      0.12497041E-010
      608.21250      0.13766126E-010
      608.39250      0.15161059E-010
      608.57250      0.16694010E-010
      608.75250      0.18378290E-010
      608.93250      0.20228461E-010
      609.11250      0.22260447E-010
      609.29250      0.24491660E-010
      609.47250      0.26941134E-010
      609.65250      0.29629670E-010
      609.83250      0.32579999E-010
      610.01250      0.35816952E-010
      610.19250      0.39367649E-010
      610.37250      0.43261706E-010
      610.55250      0.47531455E-010
      610.73250      0.52212186E-010
      610.91250      0.57342411E-010
      611.09250      0.62964147E-010
      611.27250      0.69123227E-010
      611.45250      0.75869634E-010
      611.63250      0.83257866E-010
      611.81250      0.91347331E-010
      611.99250      0.10020278E-009
      612.17250      0.10989475E-009
      612.35250      0.12050011E-009
      612.53250      0.13210256E-009
      612.71250      0.14479326E-009
      612.89250      0.15867144E-009
      613.07250      0.17384511E-009
      613.25250      0.19043181E-009
      613.43250      0.20855942E-009
      613.61250      0.22836705E-009
      613.79250      0.25000596E-009
      613.97250      0.27364063E-009
      614.15250      0.29944986E-009
      614.33250      0.32762796E-009
      614.51250      0.35838605E-009
      614.69250      0.39195349E-009
      614.87250      0.42857939E-009
      615.05250      0.46853424E-009
      615.23250      0.51211169E-009
      615.41250      0.55963046E-009
      615.59250      0.61143642E-009
      615.77250      0.66790480E-009
      615.95250      0.72944261E-009
      616.13250      0.79649123E-009
      616.31250      0.86952920E-009
      616.49250      0.94907525E-009
      616.67250      0.10356915E-008
      616.85250      0.11299872E-008
      617.03250      0.12326219E-008
      617.21250      0.13443105E-008
      617.39250      0.14658265E-008
      617.57250      0.15980077E-008
      617.75250      0.17417606E-008
      617.93250      0.18980663E-008
      618.11250      0.20679859E-008
      618.29250      0.22526675E-008
      618.47250      0.24533522E-008
      618.65250      0.26713822E-008
      618.83250      0.29082079E-008
      619.01250      0.31653969E-008
      619.19250      0.34446428E-008
      619.37250      0.37477751E-008
      619.55250      0.40767695E-008
      619.73250      0.44337591E-008
      619.91250      0.48210466E-008
      620.09250      0.52411172E-008
      620.27250      0.56966524E-008
      620.45250      0.61905448E-008
      620.63250      0.67259142E-008
      620.81250      0.73061247E-008
      620.99250      0.79348029E-008
      621.17250      0.86158575E-008
      621.35250      0.93535005E-008
      621.53250      0.10152270E-007
      621.71250      0.11017052E-007
      621.89250      0.11953112E-007
      622.07250      0.12966115E-007
      622.25250      0.14062161E-007
      622.43250      0.15247813E-007
      622.61250      0.16530133E-007
